=== Epoch 1 ===
gen	avg	max	min	std
12	56234119.2576	62478406.3896	0.0000	17220350.8987
13	55783573.4396	62478406.3896	0.0000	17685333.8602
14	58876083.7703	68857854.2181	0.0000	14560410.1302
15	60149740.4194	68857854.2181	0.0000	11931592.0723
16	61522141.6654	68857854.2181	0.0000	12911475.9449
17	61210240.0689	68857854.2181	0.0000	17344039.0211
18	60866765.8638	78498859.6055	0.0000	21008738.1100
19	65120535.4787	78498859.6055	0.0000	15503743.9463
20	64299189.3211	78498859.6055	0.0000	17787039.0527
21	68163784.3151	78498859.6055	0.0000	12442721.4831
22	70597467.3764	78498859.6055	0.0000	12009541.1194
23	71856298.7270	78498859.6055	0.0000	16172014.2203
24	75745980.5342	78498859.6055	0.0000	12745090.9086
25	72190692.1271	78498859.6055	0.0000	20657754.0350
26	74114283.7135	78498859.6055	0.0000	17606966.9042
27	72983186.1467	78498859.6055	0.0000	19309891.1149
28	72416440.0584	78498859.6055	0.0000	20709048.5329
29	71511161.8337	78498859.6055	0.0000	21721877.1716
30	75129553.3833	78498859.6055	0.0000	15504542.5767
31	71112248.6433	78498859.6055	0.0000	22365556.6796
32	73548823.1626	78498859.6055	0.0000	18373717.2324
33	72330973.1477	78498859.6055	0.0000	20015728.2392
34	73715816.1434	78498859.6055	0.0000	17215015.9723
35	75014512.7364	78498859.6055	0.0000	14632425.6725
36	77205615.1367	78498859.6055	0.0000	9261783.3894
37	74522241.9416	78498859.6055	0.0000	15671519.3680
38	73236633.5521	78498859.6055	0.0000	19301195.6485
39	71404437.1254	78498859.6055	0.0000	21615355.5471
40	71590299.6853	78498859.6055	0.0000	21593985.1519
41	74365478.9324	78498859.6055	0.0000	17186138.0001
42	73233540.4618	78498859.6055	0.0000	17848816.0382
43	72141276.1435	78498859.6055	0.0000	19853400.6051
44	71030771.2313	78498859.6055	0.0000	21485304.3935
45	72769361.1718	78498859.6055	0.0000	20100261.4640
46	74496938.6436	78498859.6055	0.0000	15579887.5870
47	75296228.8752	78498859.6055	0.0000	14577001.9670
48	74690663.3718	78498859.6055	0.0000	15790513.2423
49	75184108.2105	78498859.6055	0.0000	14557163.1863
50	76143893.8173	78498859.6055	0.0000	13390902.3190
51	74125670.3551	78498859.6055	0.0000	17458070.4748
52	76229513.6752	78498859.6055	0.0000	12922969.9150
53	74639390.3796	78498859.6055	0.0000	15908233.3245
54	73886709.3691	78498859.6055	0.0000	18277226.2517
55	76033689.5240	78498859.6055	0.0000	11783774.9910
56	74042273.5465	79047566.0776	0.0000	17807197.3806
57	73926086.2261	79047566.0776	0.0000	18202490.3804
58	73013486.0769	79047566.0776	0.0000	19382956.7616
59	72569439.8946	79047566.0776	0.0000	20741657.9832
60	74681733.7428	79047566.0776	0.0000	16841467.2434
61	74435470.9120	79047566.0776	0.0000	17213861.4266
62	74788066.7281	79047566.0776	0.0000	16960609.6540
63	72867596.9106	79047566.0776	0.0000	20023792.3460
64	74700411.2458	79047566.0776	0.0000	17365839.9872
65	75126635.5759	79047566.0776	0.0000	16243872.2756
66	71648607.8284	79047566.0776	0.0000	21421367.8351
67	73195465.0939	79047566.0776	0.0000	19414954.4514
68	76335286.2765	79047566.0776	0.0000	13846195.6427
69	71547554.3426	79047566.0776	0.0000	22588973.8797
70	72814593.4215	79047566.0776	0.0000	20387256.9869
71	72312546.6523	79047566.0776	0.0000	21590614.1123
72	72404064.9663	79047566.0776	0.0000	21355696.6944
73	71160282.0368	79047566.0776	0.0000	22631195.6106
74	71735092.0958	79047566.0776	0.0000	22446288.3537
75	72580413.9018	79047566.0776	0.0000	20265068.0142
76	73034671.5719	79047566.0776	0.0000	20597077.1300
77	73075199.5551	79047566.0776	0.0000	20305069.3853
78	71424069.4489	79047566.0776	0.0000	22449990.7357
79	75885663.4345	79047566.0776	0.0000	15490096.1839
80	76922710.3302	79047566.0776	0.0000	12249022.1880
81	71529905.6629	79047566.0776	0.0000	22850008.1978
82	74089209.7592	79047566.0776	0.0000	18840644.6608
83	71853741.0433	92056693.8389	0.0000	21667169.0622
84	78234843.6120	92056693.8389	0.0000	10748929.6239
85	78218669.5545	92056693.8389	0.0000	15491908.1917
86	78030392.4500	92056693.8389	0.0000	22772698.6582
87	82994942.4023	92056693.8389	0.0000	21629851.3935
88	87776587.9056	92056693.8389	0.0000	15982893.1591
89	85612725.2702	92056693.8389	0.0000	23487990.7767
90	83776138.1823	92056693.8389	0.0000	25685119.9711
91	89366091.3964	92056693.8389	0.0000	14853547.4933
92	85043643.4270	92056693.8389	0.0000	23879616.4254
93	87292681.1583	92056693.8389	0.0000	19253875.4756
94	86865101.8710	92056693.8389	0.0000	20770956.4023
95	87123481.4807	92056693.8389	0.0000	20019886.7459
96	90641893.9767	92056693.8389	0.0000	10352261.0310
97	85292854.4119	92056693.8389	0.0000	23243877.5479
98	84946193.9437	92056693.8389	0.0000	21906702.9884
99	88941869.7969	92056693.8389	0.0000	16031235.7271
=== Epoch 1 ===
gen	avg	max	min	std
0	1876929.8184	38134099.8898	0.0000	6131617.7405
1	5131055.3237	48012236.4411	0.0000	10520093.6868
2	10169361.9200	50627005.7698	0.0000	13592023.7899
3	12881572.3924	57148784.8062	0.0000	14153280.7387
4	18758182.4490	67812818.5436	0.0000	15058185.4697
5	23372716.3117	47297691.5290	0.0000	14069174.7163
6	28401295.9829	47322143.2591	0.0000	15396415.6610
7	32161667.2371	53099225.7009	0.0000	15755352.1029
8	35009324.7013	53099225.7009	0.0000	15701096.2878
9	34934124.9960	53099225.7009	0.0000	16498550.4369
10	34734633.4464	53099225.7009	0.0000	18451858.8247
11	40520537.3356	54567642.4082	0.0000	16433856.2598
12	44144642.7504	54567642.4082	0.0000	15231598.7603
13	44660455.6671	54567642.4082	0.0000	17200948.4248
14	50743171.1865	60159077.5266	0.0000	10631307.8441
15	50852524.6662	60159077.5266	0.0000	10856146.8061
16	52382842.1942	60159077.5266	0.0000	9523769.2318
17	49976862.5111	60419924.6410	0.0000	14699900.9833
18	51270876.5598	60419924.6410	0.0000	13890647.0064
19	52941028.6583	60419924.6410	0.0000	12770328.7196
20	55614456.4592	60419924.6410	0.0000	10002261.8549
21	57666643.3687	60419924.6410	0.0000	11226295.7819
22	55427497.9442	60419924.6410	0.0000	16127466.0836
23	55173785.3295	60419924.6410	0.0000	16779236.3230
24	54982131.4233	60419924.6410	0.0000	17291080.3985
25	55948546.7735	60419924.6410	0.0000	15537119.2520
26	59133120.9173	60419924.6410	0.0000	7458590.0718
27	55586330.6697	60419924.6410	0.0000	16391514.6588
28	57398928.4089	60419924.6410	0.0000	13168217.2843
29	56574253.3289	60419924.6410	0.0000	13658604.8529
30	54701473.5756	60419924.6410	0.0000	17079115.8791
31	55807876.0769	60419924.6410	0.0000	15219389.5305
32	57251243.4953	60419924.6410	0.0000	13216236.5236
33	56686432.5519	60419924.6410	0.0000	14341855.9654
34	55809290.9440	60419924.6410	0.0000	15773905.1237
35	55928792.5511	60419924.6410	0.0000	15563421.4724
36	55263083.2632	67701322.9845	0.0000	16298252.6832
37	55114447.1758	67701322.9845	0.0000	17080592.4734
38	57207834.0630	68940353.7492	0.0000	14826814.6909
39	60107580.9759	68940353.7492	0.0000	12885601.0220
40	62474722.4060	68940353.7492	0.0000	13252883.3209
41	61399398.0083	68940353.7492	0.0000	18106836.5590
42	63000721.8892	68940353.7492	0.0000	17569587.0309
43	64000306.2079	68940353.7492	0.0000	16401084.5816
44	65171482.9136	68940353.7492	0.0000	14496519.5769
45	65030433.6188	70095370.3504	0.0000	15532639.1422
46	64443128.3171	70095370.3504	0.0000	16751709.4712
47	65597287.5559	70095370.3504	0.0000	15052660.6579
48	65122905.9451	70095370.3504	0.0000	15675081.1257
49	66627855.6967	70095370.3504	0.0000	13786621.6729
50	65786433.9883	70095370.3504	0.0000	15984660.1456
51	64871225.7802	70095370.3504	0.0000	18055900.1959
52	67231349.0521	70095370.3504	0.0000	12991488.9443
53	67557773.4288	70095370.3504	0.0000	12643613.1208
54	62876710.0281	70095370.3504	0.0000	20707901.1213
55	65368709.8198	70095370.3504	0.0000	16778171.2743
56	65337503.4039	75038789.4637	0.0000	17566970.4848
57	66087384.8940	75038789.4637	0.0000	16724688.4861
58	69070423.6475	75038789.4637	25714770.3334	7573791.3483
59	67774414.6442	75038789.4637	0.0000	15154622.7399
60	69262552.5865	75038789.4637	0.0000	15544303.0954
61	68494422.0538	75038789.4637	0.0000	18469536.8553
62	72121095.9780	75038789.4637	0.0000	14312157.7726
63	72471273.4823	75038789.4637	0.0000	12773103.7384
64	71351650.2580	75038789.4637	0.0000	15141914.3597
65	68998042.0563	75038789.4637	0.0000	19783080.8697
66	71605791.0223	75038789.4637	0.0000	14536530.2104
