=== Cenário B ===
gen	avg	max	min	std
121	1361956.3677	1633168.2066	0.0711	601540.0922
122	1400074.4203	1633168.2066	0.0317	562316.9824
123	1388061.1406	1633168.2066	6.6266	571600.4458
124	1347576.9014	1633168.2066	0.0116	616975.2071
125	1395025.7277	1633168.2066	0.0001	561216.2270
126	1432146.6046	1633168.2066	0.1362	524938.8596
127	1375968.8101	1633168.2066	0.1152	582319.6512
128	1449345.1877	1633168.2066	0.2845	504468.3976
129	1426865.9251	1633168.2066	0.0332	528713.2495
130	1492423.2447	1633168.2066	0.0009	449835.3164
131	1407248.0688	1695139.9603	0.0457	553637.1454
132	1430799.8979	1695139.9603	4.4479	522952.2731
133	1387284.9732	1695139.9603	0.0033	577077.8488
134	1484758.0179	1695139.9603	2.3933	481469.8492
135	1402666.6714	1714767.6802	0.1676	592202.1162
136	1472628.9517	1714767.6802	0.3480	556987.7746
137	1476607.2873	1714767.6802	0.0020	565235.7858
138	1492304.1961	1714767.6802	0.0847	549202.5163
139	1479893.3506	1714767.6802	0.0132	572701.2066
140	1431583.8125	1714767.6802	0.0073	620429.2725
141	1445301.8934	1714767.6802	2.7416	609192.2768
142	1453487.0019	1714767.6802	0.0413	604495.7786
143	1370002.1467	1715415.3652	0.0084	676308.3971
144	1438064.1681	1715415.3652	0.3072	611278.3574
145	1445109.0976	1715415.3652	0.0513	600991.7712
146	1504750.8832	1759264.7884	1.6765	545474.8156
147	1445110.9723	1759264.7884	0.0001	620168.3881
148	1489291.8848	1759264.7884	0.0012	559681.2736
149	1466624.9569	1759922.2975	0.0015	588799.4959
150	1426686.8430	1759922.2975	0.0262	642420.8297
151	1546091.1789	1759922.2975	0.3965	545981.9162
152	1568159.9053	1759922.2975	0.1827	539042.0741
153	1469445.5537	1759922.2975	0.0380	643544.7684
154	1545109.4392	1759922.2975	0.4079	559664.7568
155	1524521.7163	1759922.2975	0.0503	580270.7687
156	1533780.5872	1759922.2975	0.2648	582647.2764
157	1479697.7690	1759922.2975	0.3404	635767.7166
158	1465384.1013	1759922.2975	0.0033	644289.7044
159	1543420.4313	1759922.2975	0.0077	563014.1733
160	1491608.9582	1759922.2975	0.0086	614044.7834
161	1554192.5069	1759922.2975	0.0027	544747.1918
162	1533186.4199	1759922.2975	0.4488	575066.2758
163	1519222.0295	1804745.7385	0.2193	598953.6235
164	1484849.9995	1804745.7385	0.0305	633399.7577
165	1460262.8703	1804745.7385	0.0011	647820.3704
166	1482181.1587	1804745.7385	1.4384	635788.1405
167	1554208.1270	1804745.7385	0.0002	575851.5159
168	1394909.4434	1804745.7385	0.0161	738819.0788
169	1492069.2074	1804745.7385	2.2822	667140.2934
170	1524354.0493	1804745.7385	0.0051	639811.0180
171	1490981.3279	1804745.7385	0.0033	670010.1678
172	1568150.5512	1804745.7385	0.1177	591414.2006
173	1553975.3202	1804745.7385	1.1794	618235.7464
174	1609664.2029	1804745.7385	0.8496	551804.1431
175	1633857.7369	1804745.7385	3.0059	516534.7983
176	1573145.5044	1804745.7385	0.4364	590787.7081
177	1576116.1705	1804745.7385	2.0382	574261.5409
178	1618813.1071	1804745.7385	0.0841	543246.4584
179	1587948.3267	1804745.7385	0.0012	574541.8526
180	1532397.6315	1804745.7385	0.0107	628688.0343
181	1533566.0009	1804745.7385	0.9452	634928.5365
182	1457561.3280	1804745.7385	0.0248	699881.3177
183	1565508.1663	1804745.7385	5.1140	603825.5463
184	1505365.4948	1804745.7385	0.0326	663457.4211
185	1514834.1451	1804745.7385	11.2693	649602.7538
186	1483007.1383	1817455.4275	0.1556	680395.7158
187	1483686.8760	1817455.4275	2.7523	685853.0083
188	1525160.7562	1817455.4275	0.8752	637330.3128
189	1500196.0027	1817455.4275	0.0030	659900.5630
190	1607614.8810	1817455.4275	0.0046	554511.3672
191	1626127.8901	1817455.4275	0.0188	535864.0054
192	1597825.8303	1817455.4275	0.0027	580389.7538
193	1523582.5398	1817455.4275	0.1665	659226.5755
194	1503410.7123	1817455.4275	0.0017	673770.3276
195	1548545.3290	1835408.3523	0.0243	635854.7132
196	1587977.4547	1835408.3523	0.0615	586041.9660
197	1533950.6096	1841539.9264	0.0249	648718.7810
198	1599775.2581	1889636.4974	0.0184	586803.3047
199	1535379.3611	1889636.4974	0.7954	660173.2946
