=== Cenário B ===
gen	avg	max	min	std
109	4556424.6472	5269418.3491	0.0000	1649446.8549
110	4312537.5539	5269418.3491	0.0000	1899947.3672
111	4474944.8228	5382128.9320	0.0000	1744282.3874
112	4340970.4974	5382128.9320	0.0000	1911196.6909
113	4137135.1401	5382128.9320	0.0000	2097346.2382
114	4146344.1436	5382128.9320	0.0000	2154094.1022
115	4582768.2626	5496516.2322	0.0000	1853686.5039
116	4496775.4602	5496516.2322	0.0000	1972815.8989
117	4657393.6344	5501152.5599	0.0000	1795822.7895
118	4692216.2436	5501152.5599	0.0000	1810409.5806
119	4753176.4315	6059204.5691	0.0000	1788109.6247
120	4678149.5697	6093460.2635	0.0000	1937476.1503
121	4531069.2356	6093460.2635	0.0000	2110782.4770
122	4590105.5037	6093460.2635	0.0000	2132549.1275
123	4837363.7250	6093460.2635	0.0000	2115287.3685
124	4917167.3395	6435370.5003	0.0000	2278618.7135
125	5194261.7132	6435370.5003	0.0000	2107644.0740
126	4905247.9655	6435370.5003	0.0000	2433454.8442
127	4772250.0675	6435370.5003	0.0000	2571137.0233
128	5304905.2895	6435370.5003	0.0000	2267644.8754
129	5358581.5792	6435370.5003	0.0000	2346257.4951
130	5343139.9255	6435370.5003	0.0000	2401369.6377
131	5453613.5471	6435370.5003	0.0000	2280842.8839
132	5199376.8768	6435370.5003	0.0000	2506677.2450
133	5315039.0296	6444647.4879	0.0000	2410161.6581
134	5741445.8993	6444647.4879	0.0000	1970470.4130
135	5266165.5748	6447362.7824	0.0000	2452511.7332
136	5319519.5387	6447362.7824	0.0000	2428640.6133
137	5346667.1195	6447362.7824	0.0000	2385637.3940
138	5328661.4526	6447362.7824	0.0000	2395101.7505
139	5182836.2265	6447362.7824	0.0000	2516430.8568
140	5388022.1656	6447362.7824	0.0000	2378255.2390
141	5491311.8106	6447362.7824	0.0000	2274103.2165
142	5357756.3770	6447362.7824	0.0000	2378651.1892
143	5396694.9234	6447362.7824	0.0000	2369301.7725
144	5551813.8368	6447362.7824	0.0000	2210853.8581
145	5315670.2717	6447362.7824	0.0000	2423921.3245
146	5669491.0064	6447362.7824	0.0000	2065274.5521
147	5325846.6430	6447362.7824	0.0000	2424139.3849
148	5728919.2074	6447362.7824	0.0000	1999733.3542
149	5361453.5579	6447362.7824	0.0000	2369062.2823
150	5189741.1751	6447362.7824	0.0000	2495643.9637
151	5184080.0702	6447362.7824	0.0000	2538962.9856
152	5135953.8693	6447362.7824	0.0000	2562392.7484
153	5411264.3571	6447362.7824	0.0000	2346003.3054
154	5610366.6689	6447362.7824	0.0000	2146406.8897
155	5528985.9321	6447362.7824	0.0000	2231959.9568
156	5575858.4135	6447362.7824	0.0000	2175817.7458
157	5356902.5601	6447362.7824	0.0000	2374750.5029
158	5414396.1743	6447362.7824	0.0000	2336943.7135
159	5359351.4598	6447362.7824	0.0000	2381721.9083
160	5164945.9849	6447362.7824	0.0000	2565109.0441
161	5413635.1552	6447362.7824	0.0000	2311121.6784
162	5305507.8916	6447362.7824	0.0000	2443775.6626
163	5358286.5349	6447362.7824	0.0000	2367235.1744
164	5558641.6011	6447362.7824	0.0000	2198316.9356
165	5421484.6831	6447362.7824	0.0000	2350577.4350
166	4910613.7335	6447362.7824	0.0000	2696242.9257
167	5275438.8541	6447362.7824	0.0000	2470510.7239
168	5300237.1943	6447362.7824	0.0000	2449632.2855
169	5212056.4328	6447362.7824	0.0000	2512548.5488
170	5173176.4365	6447362.7824	0.0000	2543186.4365
171	5441878.3507	6447362.7824	0.0000	2312274.2961
172	5750358.6033	6447362.7824	0.0000	1987763.5770
173	5180955.8863	6447362.7824	0.0000	2529077.9494
174	5630173.1128	6447362.7824	0.0000	2118727.2919
175	5387946.0259	6447362.7824	0.0000	2368945.4673
176	5450080.2298	6447362.7824	0.0000	2298910.6241
177	5358769.3534	6447362.7824	0.0000	2382317.0423
178	5504139.6776	6447362.7824	0.0000	2254167.0713
179	5517989.0669	6447362.7824	0.0000	2236958.7305
180	5713630.9010	6447362.7824	0.0000	2036804.3642
181	5498649.6583	6447362.7824	0.0000	2228390.2505
182	5623815.2977	6447362.7824	0.0000	2132528.8445
183	5387823.8798	6447362.7824	0.0000	2383827.3229
184	5772189.4862	6447362.7824	0.0000	1971288.8167
185	5520733.1262	6447362.7824	0.0000	2234306.9214
186	5430447.9675	6447362.7824	0.0000	2331930.7129
187	5684058.3268	6447362.7824	0.0000	2030131.5646
188	5419398.2456	6447362.7824	0.0000	2355613.5566
189	5562660.9804	6447362.7824	0.0000	2198410.2108
190	5707672.0691	6447362.7824	0.0000	2051998.8910
191	5493595.0906	6447362.7824	0.0000	2244653.9606
192	5489997.3510	6447362.7824	0.0000	2280618.8826
193	5276213.7946	6447362.7824	0.0000	2458780.9154
194	5569456.4503	6447362.7824	0.0000	2178060.1076
195	5350010.8620	6447362.7824	0.0000	2406678.9339
196	5610703.0952	6447362.7824	0.0000	2164435.9313
197	5351271.7873	6447362.7824	0.0000	2395295.6844
198	5586603.1743	6447362.7824	0.0000	2150185.9219
199	5495579.0460	6447362.7824	0.0000	2237437.8389
