=== Epoch 1 ===
gen	avg	max	min	std
83	154148797.9806	186443401.0475	2941026.8086	60955949.8275
84	149811791.1270	186443401.0475	4115351.6416	65314662.1619
85	156901666.9327	215446720.0491	1944525.5038	59463564.1336
86	150340952.8481	215446720.0491	1403292.8268	67567842.2953
87	158184705.8330	215446720.0491	3269739.2242	56285129.4435
88	157459332.8743	215446720.0491	3585367.1907	62573237.2096
89	151670341.4019	215446720.0491	1387960.9240	69951760.8282
90	154835703.0352	215446720.0491	2449316.3294	71435048.0436
91	161610137.7238	215446720.0491	2615582.2021	71419130.2706
92	161261143.1661	215446720.0491	2383985.1958	79356076.6969
93	181215140.3863	215446720.0491	1166949.2552	67029029.5589
94	172349331.7969	215446720.0491	1704092.0457	76198121.2422
95	175734269.5255	215446720.0491	363849.7877	75240539.7120
96	168049529.0185	215446720.0491	628772.3872	80428593.7947
97	183651685.1233	215446720.0491	988790.1203	67424002.0561
98	176285597.3152	215446720.0491	388124.8957	74066090.1601
99	168993519.8024	215446720.0491	493534.9711	78600514.0899
=== Epoch 1 ===
gen	avg	max	min	std
0	12236005.3125	42924136.9552	357638.1224	11964931.4320
1	19555748.7406	42924136.9552	1554381.2439	12494527.6374
2	25772193.1874	58747358.1239	483761.2658	14619578.1303
3	31994546.2884	71766776.7106	2200949.5692	13278231.1788
4	35980358.8862	71766776.7106	1940502.6378	16495767.1711
5	41071214.4069	71766776.7106	2318485.7519	18115113.7355
6	46686273.2773	80016607.2503	2321376.3735	16943186.1106
7	48133971.0843	87169705.0732	2979791.7050	20669948.6885
8	59367814.2186	87169705.0732	1894702.7335	16142369.9276
9	64159471.9608	87169705.0732	317696.9044	20908691.6856
10	66478164.9905	87169705.0732	551374.9834	22804748.7158
11	68630085.5038	87169705.0732	474636.3218	26947075.5128
12	73389902.0763	87169705.0732	3876570.3737	25739709.8550
13	74618384.1750	87169705.0732	1307328.5520	26424824.8809
14	73803783.3109	87169705.0732	2091358.9948	26827465.6272
15	75811766.4549	87169705.0732	1470495.7163	24650262.8374
16	71370953.0847	87169705.0732	347618.3336	27629488.2348
17	72415349.6848	111554787.9584	864594.8733	28938508.5883
18	77905372.8906	111554787.9584	2764764.8687	25892457.4139
19	79794024.8483	111554787.9584	6029760.2685	30424384.4753
20	81185621.6414	111554787.9584	1130487.2647	34353886.8830
21	92255770.9360	111554787.9584	1210716.4711	33213447.6644
22	95799537.0288	111554787.9584	3294065.5130	32904993.1991
23	91497700.5837	111554787.9584	660090.7717	39367332.8729
24	94782958.3457	111554787.9584	991195.1853	33284345.1370
25	96502884.1550	117869709.1186	4301330.2237	31099770.8101
26	83515724.1022	117869709.1186	741193.0171	41585434.4247
27	90073069.0523	117869709.1186	859338.6061	37743239.0113
28	103945316.8670	117869709.1186	14727746.0183	24042268.2507
29	97285600.1190	117869709.1186	3732972.0762	35715651.9665
30	98437434.8342	117869709.1186	3871146.1641	37103913.2416
31	92458502.1849	117869709.1186	6979075.4121	41100482.4753
32	93048006.5045	117869709.1186	642330.9156	43057929.6515
33	87531256.3038	117869709.1186	623007.1128	46055753.3570
34	90919827.9829	117869709.1186	2354470.4795	44235607.3710
35	101085335.0808	117869709.1186	1095193.8780	36135990.3311
36	101041841.8268	117869709.1186	3214443.6868	35202444.0026
37	92218764.5942	117869709.1186	3151759.7184	42596076.8795
38	96930859.8245	117869709.1186	9914998.9598	38154916.8421
39	96311986.8540	117869709.1186	795278.0691	40767252.2859
40	86681156.5518	117869709.1186	2516830.3914	44135303.6889
41	106620475.5894	117869709.1186	944234.6826	31382722.8903
42	103048866.9934	117869709.1186	486761.9428	35905591.2427
43	100501520.0420	117869709.1186	1179063.4332	34480602.2076
44	105856459.2337	117869709.1186	866778.0650	29917556.4598
45	101817986.5496	117869709.1186	9783552.8867	32691219.6816
