=== Epoch 1 ===
gen	avg	max	min	std
14	0.0000	0.0000	0.0000	0.0000
15	0.0000	0.0000	0.0000	0.0000
16	0.0000	0.0000	0.0000	0.0000
17	0.0000	0.0000	0.0000	0.0000
18	0.0000	0.0000	0.0000	0.0000
19	0.0000	0.0000	0.0000	0.0000
20	0.0000	0.0000	0.0000	0.0000
21	0.0000	0.0000	0.0000	0.0000
22	0.0000	0.0000	0.0000	0.0000
23	0.0000	0.0000	0.0000	0.0000
24	0.0000	0.0000	0.0000	0.0000
25	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.0000	0.0000	0.0000
27	0.0000	0.0000	0.0000	0.0000
28	0.0000	0.0000	0.0000	0.0000
29	0.0000	0.0000	0.0000	0.0000
30	0.0000	0.0000	0.0000	0.0000
31	0.0000	0.0000	0.0000	0.0000
32	0.0000	0.0000	0.0000	0.0000
33	0.0000	0.0000	0.0000	0.0000
34	0.0000	0.0000	0.0000	0.0000
35	0.0000	0.0000	0.0000	0.0000
36	0.0000	0.0000	0.0000	0.0000
37	0.0000	0.0000	0.0000	0.0000
38	0.0000	0.0000	0.0000	0.0000
39	0.0000	0.0000	0.0000	0.0000
40	0.0000	0.0000	0.0000	0.0000
41	0.0000	0.0000	0.0000	0.0000
42	0.0000	0.0000	0.0000	0.0000
43	0.0000	0.0000	0.0000	0.0000
44	0.0000	0.0000	0.0000	0.0000
45	0.0000	0.0000	0.0000	0.0000
46	0.0000	0.0000	0.0000	0.0000
47	0.0000	0.0000	0.0000	0.0000
48	0.0000	0.0000	0.0000	0.0000
49	0.0000	0.0000	0.0000	0.0000
50	0.0000	0.0000	0.0000	0.0000
51	0.0000	0.0000	0.0000	0.0000
52	0.0000	0.0000	0.0000	0.0000
53	0.0000	0.0000	0.0000	0.0000
54	0.0000	0.0000	0.0000	0.0000
55	0.0000	0.0000	0.0000	0.0000
56	0.0000	0.0000	0.0000	0.0000
57	0.0000	0.0000	0.0000	0.0000
58	0.0000	0.0000	0.0000	0.0000
59	0.0000	0.0000	0.0000	0.0000
60	0.0000	0.0000	0.0000	0.0000
61	0.0000	0.0000	0.0000	0.0000
62	0.0000	0.0000	0.0000	0.0000
63	0.0000	0.0000	0.0000	0.0000
64	0.0000	0.0000	0.0000	0.0000
65	0.0000	0.0000	0.0000	0.0000
66	0.0000	0.0000	0.0000	0.0000
67	0.0000	0.0000	0.0000	0.0000
68	0.0000	0.0000	0.0000	0.0000
69	0.0000	0.0000	0.0000	0.0000
70	0.0000	0.0000	0.0000	0.0000
71	0.0000	0.0000	0.0000	0.0000
72	0.0000	0.0000	0.0000	0.0000
73	0.0000	0.0000	0.0000	0.0000
74	0.0000	0.0000	0.0000	0.0000
75	0.0000	0.0000	0.0000	0.0000
76	0.0000	0.0000	0.0000	0.0000
77	0.0000	0.0000	0.0000	0.0000
78	0.0000	0.0000	0.0000	0.0000
79	0.0000	0.0000	0.0000	0.0000
80	0.0000	0.0000	0.0000	0.0000
81	0.0000	0.0000	0.0000	0.0000
82	0.0000	0.0000	0.0000	0.0000
83	0.0000	0.0000	0.0000	0.0000
84	0.0000	0.0000	0.0000	0.0000
85	0.0000	0.0000	0.0000	0.0000
86	0.0000	0.0000	0.0000	0.0000
87	0.0000	0.0000	0.0000	0.0000
88	0.0000	0.0000	0.0000	0.0000
89	0.0000	0.0000	0.0000	0.0000
90	0.0000	0.0000	0.0000	0.0000
91	0.0000	0.0000	0.0000	0.0000
92	0.0000	0.0000	0.0000	0.0000
93	0.0000	0.0000	0.0000	0.0000
94	0.0000	0.0000	0.0000	0.0000
95	0.0000	0.0000	0.0000	0.0000
96	0.0000	0.0000	0.0000	0.0000
97	0.0000	0.0000	0.0000	0.0000
98	0.0000	0.0000	0.0000	0.0000
99	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
10	0.0000	0.0000	0.0000	0.0000
11	0.0000	0.0000	0.0000	0.0000
12	0.0000	0.0000	0.0000	0.0000
13	0.0000	0.0000	0.0000	0.0000
14	0.0000	0.0000	0.0000	0.0000
15	0.0000	0.0000	0.0000	0.0000
16	0.0000	0.0000	0.0000	0.0000
17	0.0000	0.0000	0.0000	0.0000
18	0.0000	0.0000	0.0000	0.0000
19	0.0000	0.0000	0.0000	0.0000
20	0.0000	0.0000	0.0000	0.0000
21	0.0000	0.0000	0.0000	0.0000
22	0.0000	0.0000	0.0000	0.0000
23	0.0000	0.0000	0.0000	0.0000
24	0.0000	0.0000	0.0000	0.0000
25	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.0000	0.0000	0.0000
27	0.0000	0.0000	0.0000	0.0000
28	0.0000	0.0000	0.0000	0.0000
29	0.0000	0.0000	0.0000	0.0000
30	0.0000	0.0000	0.0000	0.0000
31	0.0000	0.0000	0.0000	0.0000
32	0.0000	0.0000	0.0000	0.0000
33	0.0000	0.0000	0.0000	0.0000
34	0.0000	0.0000	0.0000	0.0000
35	0.0000	0.0000	0.0000	0.0000
36	0.0000	0.0000	0.0000	0.0000
37	0.0000	0.0000	0.0000	0.0000
38	0.0000	0.0000	0.0000	0.0000
39	0.0000	0.0000	0.0000	0.0000
40	0.0000	0.0000	0.0000	0.0000
41	0.0000	0.0000	0.0000	0.0000
42	0.0000	0.0000	0.0000	0.0000
43	0.0000	0.0000	0.0000	0.0000
44	0.0000	0.0000	0.0000	0.0000
45	0.0000	0.0000	0.0000	0.0000
46	0.0000	0.0000	0.0000	0.0000
47	0.0000	0.0000	0.0000	0.0000
48	0.0000	0.0000	0.0000	0.0000
49	0.0000	0.0000	0.0000	0.0000
50	0.0000	0.0000	0.0000	0.0000
51	0.0000	0.0000	0.0000	0.0000
52	0.0000	0.0000	0.0000	0.0000
53	0.0000	0.0000	0.0000	0.0000
54	0.0000	0.0000	0.0000	0.0000
55	0.0000	0.0000	0.0000	0.0000
56	0.0000	0.0000	0.0000	0.0000
57	0.0000	0.0000	0.0000	0.0000
58	0.0000	0.0000	0.0000	0.0000
59	0.0000	0.0000	0.0000	0.0000
60	0.0000	0.0000	0.0000	0.0000
61	0.0000	0.0000	0.0000	0.0000
62	0.0000	0.0000	0.0000	0.0000
63	0.0000	0.0000	0.0000	0.0000
64	0.0000	0.0000	0.0000	0.0000
65	0.0000	0.0000	0.0000	0.0000
66	0.0000	0.0000	0.0000	0.0000
67	0.0000	0.0000	0.0000	0.0000
68	0.0000	0.0000	0.0000	0.0000
69	0.0000	0.0000	0.0000	0.0000
70	0.0000	0.0000	0.0000	0.0000
71	0.0000	0.0000	0.0000	0.0000
72	0.0000	0.0000	0.0000	0.0000
73	0.0000	0.0000	0.0000	0.0000
74	0.0000	0.0000	0.0000	0.0000
75	0.0000	0.0000	0.0000	0.0000
76	0.0000	0.0000	0.0000	0.0000
77	0.0000	0.0000	0.0000	0.0000
78	0.0000	0.0000	0.0000	0.0000
79	0.0000	0.0000	0.0000	0.0000
80	0.0000	0.0000	0.0000	0.0000
81	0.0000	0.0000	0.0000	0.0000
82	0.0000	0.0000	0.0000	0.0000
83	0.0000	0.0000	0.0000	0.0000
84	0.0000	0.0000	0.0000	0.0000
85	0.0000	0.0000	0.0000	0.0000
86	0.0000	0.0000	0.0000	0.0000
87	0.0000	0.0000	0.0000	0.0000
88	0.0000	0.0000	0.0000	0.0000
89	0.0000	0.0000	0.0000	0.0000
90	0.0000	0.0000	0.0000	0.0000
91	0.0000	0.0000	0.0000	0.0000
92	0.0000	0.0000	0.0000	0.0000
93	0.0000	0.0000	0.0000	0.0000
94	0.0000	0.0000	0.0000	0.0000
95	0.0000	0.0000	0.0000	0.0000
96	0.0000	0.0000	0.0000	0.0000
97	0.0000	0.0000	0.0000	0.0000
98	0.0000	0.0000	0.0000	0.0000
99	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
10	0.0000	0.0000	0.0000	0.0000
11	0.0000	0.0000	0.0000	0.0000
12	0.0000	0.0000	0.0000	0.0000
13	0.0000	0.0000	0.0000	0.0000
14	0.0000	0.0000	0.0000	0.0000
15	0.0000	0.0000	0.0000	0.0000
16	0.0000	0.0000	0.0000	0.0000
17	0.0000	0.0000	0.0000	0.0000
18	0.0000	0.0000	0.0000	0.0000
19	0.0000	0.0000	0.0000	0.0000
20	0.0000	0.0000	0.0000	0.0000
21	0.0000	0.0000	0.0000	0.0000
22	0.0000	0.0000	0.0000	0.0000
23	0.0000	0.0000	0.0000	0.0000
24	0.0000	0.0000	0.0000	0.0000
25	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.0000	0.0000	0.0000
27	0.0000	0.0000	0.0000	0.0000
28	0.0000	0.0000	0.0000	0.0000
29	0.0000	0.0000	0.0000	0.0000
30	0.0000	0.0000	0.0000	0.0000
31	0.0000	0.0000	0.0000	0.0000
32	0.0000	0.0000	0.0000	0.0000
33	0.0000	0.0000	0.0000	0.0000
34	0.0000	0.0000	0.0000	0.0000
35	0.0000	0.0000	0.0000	0.0000
36	0.0000	0.0000	0.0000	0.0000
37	0.0000	0.0000	0.0000	0.0000
38	0.0000	0.0000	0.0000	0.0000
39	0.0000	0.0000	0.0000	0.0000
40	0.0000	0.0000	0.0000	0.0000
41	0.0000	0.0000	0.0000	0.0000
42	0.0000	0.0000	0.0000	0.0000
43	0.0000	0.0000	0.0000	0.0000
44	0.0000	0.0000	0.0000	0.0000
45	0.0000	0.0000	0.0000	0.0000
46	0.0000	0.0000	0.0000	0.0000
47	0.0000	0.0000	0.0000	0.0000
48	0.0000	0.0000	0.0000	0.0000
49	0.0000	0.0000	0.0000	0.0000
50	0.0000	0.0000	0.0000	0.0000
51	0.0000	0.0000	0.0000	0.0000
52	0.0000	0.0000	0.0000	0.0000
53	0.0000	0.0000	0.0000	0.0000
54	0.0000	0.0000	0.0000	0.0000
55	0.0000	0.0000	0.0000	0.0000
56	0.0000	0.0000	0.0000	0.0000
57	0.0000	0.0000	0.0000	0.0000
58	0.0000	0.0000	0.0000	0.0000
59	0.0000	0.0000	0.0000	0.0000
60	0.0000	0.0000	0.0000	0.0000
61	0.0000	0.0000	0.0000	0.0000
62	0.0000	0.0000	0.0000	0.0000
63	0.0000	0.0000	0.0000	0.0000
64	0.0000	0.0000	0.0000	0.0000
65	0.0000	0.0000	0.0000	0.0000
66	0.0000	0.0000	0.0000	0.0000
67	0.0000	0.0000	0.0000	0.0000
68	0.0000	0.0000	0.0000	0.0000
69	0.0000	0.0000	0.0000	0.0000
70	0.0000	0.0000	0.0000	0.0000
71	0.0000	0.0000	0.0000	0.0000
72	0.0000	0.0000	0.0000	0.0000
73	0.0000	0.0000	0.0000	0.0000
74	0.0000	0.0000	0.0000	0.0000
75	0.0000	0.0000	0.0000	0.0000
76	0.0000	0.0000	0.0000	0.0000
77	0.0000	0.0000	0.0000	0.0000
78	0.0000	0.0000	0.0000	0.0000
79	0.0000	0.0000	0.0000	0.0000
80	4650.8069	465080.6858	0.0000	46274.9440
81	0.0000	0.0000	0.0000	0.0000
82	0.0000	0.0000	0.0000	0.0000
83	0.0000	0.0000	0.0000	0.0000
84	0.0000	0.0000	0.0000	0.0000
85	0.0000	0.0000	0.0000	0.0000
86	0.0000	0.0000	0.0000	0.0000
87	0.0000	0.0000	0.0000	0.0000
88	0.0000	0.0000	0.0000	0.0000
89	0.0000	0.0000	0.0000	0.0000
90	11081.2284	1108122.8391	0.0000	110256.8304
91	0.0000	0.0000	0.0000	0.0000
92	0.0000	0.0000	0.0000	0.0000
93	0.0000	0.0000	0.0000	0.0000
94	0.0000	0.0000	0.0000	0.0000
95	0.0000	0.0000	0.0000	0.0000
96	0.0000	0.0000	0.0000	0.0000
97	0.0000	0.0000	0.0000	0.0000
98	0.0000	0.0000	0.0000	0.0000
99	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
10	0.0000	0.0000	0.0000	0.0000
11	0.0000	0.0000	0.0000	0.0000
12	0.0000	0.0000	0.0000	0.0000
13	0.0000	0.0000	0.0000	0.0000
14	0.0000	0.0000	0.0000	0.0000
15	0.0000	0.0000	0.0000	0.0000
16	0.0000	0.0000	0.0000	0.0000
17	0.0000	0.0000	0.0000	0.0000
18	0.0000	0.0000	0.0000	0.0000
19	0.0000	0.0000	0.0000	0.0000
20	0.0000	0.0000	0.0000	0.0000
21	0.0000	0.0000	0.0000	0.0000
22	0.0000	0.0000	0.0000	0.0000
23	0.0000	0.0000	0.0000	0.0000
24	0.0000	0.0000	0.0000	0.0000
25	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.0000	0.0000	0.0000
27	0.0000	0.0000	0.0000	0.0000
28	0.0000	0.0000	0.0000	0.0000
29	0.0000	0.0000	0.0000	0.0000
30	0.0000	0.0000	0.0000	0.0000
31	0.0000	0.0000	0.0000	0.0000
32	0.0000	0.0000	0.0000	0.0000
33	0.0000	0.0000	0.0000	0.0000
34	0.0000	0.0000	0.0000	0.0000
35	0.0000	0.0000	0.0000	0.0000
36	0.0000	0.0000	0.0000	0.0000
37	0.0000	0.0000	0.0000	0.0000
38	0.0000	0.0000	0.0000	0.0000
39	0.0000	0.0000	0.0000	0.0000
40	0.0000	0.0000	0.0000	0.0000
41	0.0000	0.0000	0.0000	0.0000
42	0.0000	0.0000	0.0000	0.0000
43	0.0000	0.0000	0.0000	0.0000
44	0.0000	0.0000	0.0000	0.0000
45	0.0000	0.0000	0.0000	0.0000
46	0.0000	0.0000	0.0000	0.0000
47	0.0000	0.0000	0.0000	0.0000
48	0.0000	0.0000	0.0000	0.0000
49	0.0000	0.0000	0.0000	0.0000
50	0.0000	0.0000	0.0000	0.0000
51	0.0000	0.0000	0.0000	0.0000
52	0.0000	0.0000	0.0000	0.0000
53	0.0000	0.0000	0.0000	0.0000
54	0.0000	0.0000	0.0000	0.0000
55	0.0000	0.0000	0.0000	0.0000
56	0.0000	0.0000	0.0000	0.0000
57	0.0000	0.0000	0.0000	0.0000
58	0.0000	0.0000	0.0000	0.0000
59	0.0000	0.0000	0.0000	0.0000
60	0.0000	0.0000	0.0000	0.0000
61	0.0000	0.0000	0.0000	0.0000
62	0.0000	0.0000	0.0000	0.0000
63	0.0000	0.0000	0.0000	0.0000
64	0.0000	0.0000	0.0000	0.0000
65	0.0000	0.0000	0.0000	0.0000
66	0.0000	0.0000	0.0000	0.0000
67	0.0000	0.0000	0.0000	0.0000
68	0.0000	0.0000	0.0000	0.0000
69	0.0000	0.0000	0.0000	0.0000
70	0.0000	0.0000	0.0000	0.0000
71	0.0000	0.0000	0.0000	0.0000
72	0.0000	0.0000	0.0000	0.0000
73	0.0000	0.0000	0.0000	0.0000
74	0.0000	0.0000	0.0000	0.0000
75	0.0000	0.0000	0.0000	0.0000
76	0.0000	0.0000	0.0000	0.0000
77	0.0000	0.0000	0.0000	0.0000
78	0.0000	0.0000	0.0000	0.0000
79	0.0000	0.0000	0.0000	0.0000
80	8107.4970	810749.7033	0.0000	80668.5769
81	0.0000	0.0000	0.0000	0.0000
82	0.0000	0.0000	0.0000	0.0000
83	0.0000	0.0000	0.0000	0.0000
84	0.0000	0.0000	0.0000	0.0000
85	0.0000	0.0000	0.0000	0.0000
86	0.0000	0.0000	0.0000	0.0000
87	0.0000	0.0000	0.0000	0.0000
88	0.0000	0.0000	0.0000	0.0000
89	0.0000	0.0000	0.0000	0.0000
90	0.0000	0.0000	0.0000	0.0000
91	0.0000	0.0000	0.0000	0.0000
92	0.0000	0.0000	0.0000	0.0000
93	0.0000	0.0000	0.0000	0.0000
94	0.0000	0.0000	0.0000	0.0000
95	0.0000	0.0000	0.0000	0.0000
96	0.0000	0.0000	0.0000	0.0000
97	0.0000	0.0000	0.0000	0.0000
98	0.0000	0.0000	0.0000	0.0000
99	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
10	0.0000	0.0000	0.0000	0.0000
11	0.0000	0.0000	0.0000	0.0000
12	0.0000	0.0000	0.0000	0.0000
13	0.0000	0.0000	0.0000	0.0000
14	0.0000	0.0000	0.0000	0.0000
15	0.0000	0.0000	0.0000	0.0000
16	0.0000	0.0000	0.0000	0.0000
17	0.0000	0.0000	0.0000	0.0000
18	0.0000	0.0000	0.0000	0.0000
19	0.0000	0.0000	0.0000	0.0000
20	0.0000	0.0000	0.0000	0.0000
21	0.0000	0.0000	0.0000	0.0000
22	0.0000	0.0000	0.0000	0.0000
23	0.0000	0.0000	0.0000	0.0000
24	0.0000	0.0000	0.0000	0.0000
25	0.0000	0.0000	0.0000	0.0000
26	0.0000	0.0000	0.0000	0.0000
27	0.0000	0.0000	0.0000	0.0000
28	0.0000	0.0000	0.0000	0.0000
29	0.0000	0.0000	0.0000	0.0000
30	0.0000	0.0000	0.0000	0.0000
31	0.0000	0.0000	0.0000	0.0000
32	0.0000	0.0000	0.0000	0.0000
33	0.0000	0.0000	0.0000	0.0000
34	0.0000	0.0000	0.0000	0.0000
35	0.0000	0.0000	0.0000	0.0000
36	0.0000	0.0000	0.0000	0.0000
37	0.0000	0.0000	0.0000	0.0000
38	0.0000	0.0000	0.0000	0.0000
39	0.0000	0.0000	0.0000	0.0000
40	0.0000	0.0000	0.0000	0.0000
41	0.0000	0.0000	0.0000	0.0000
42	0.0000	0.0000	0.0000	0.0000
43	0.0000	0.0000	0.0000	0.0000
44	0.0000	0.0000	0.0000	0.0000
45	0.0000	0.0000	0.0000	0.0000
46	0.0000	0.0000	0.0000	0.0000
47	0.0000	0.0000	0.0000	0.0000
48	0.0000	0.0000	0.0000	0.0000
49	0.0000	0.0000	0.0000	0.0000
50	0.0000	0.0000	0.0000	0.0000
51	0.0000	0.0000	0.0000	0.0000
52	0.0000	0.0000	0.0000	0.0000
53	0.0000	0.0000	0.0000	0.0000
54	0.0000	0.0000	0.0000	0.0000
55	0.0000	0.0000	0.0000	0.0000
56	0.0000	0.0000	0.0000	0.0000
57	0.0000	0.0000	0.0000	0.0000
58	0.0000	0.0000	0.0000	0.0000
59	0.0000	0.0000	0.0000	0.0000
60	0.0000	0.0000	0.0000	0.0000
61	0.0000	0.0000	0.0000	0.0000
62	0.0000	0.0000	0.0000	0.0000
63	0.0000	0.0000	0.0000	0.0000
64	0.0000	0.0000	0.0000	0.0000
65	0.0000	0.0000	0.0000	0.0000
66	0.0000	0.0000	0.0000	0.0000
67	0.0000	0.0000	0.0000	0.0000
68	0.0000	0.0000	0.0000	0.0000
69	0.0000	0.0000	0.0000	0.0000
70	0.0000	0.0000	0.0000	0.0000
71	0.0000	0.0000	0.0000	0.0000
72	0.0000	0.0000	0.0000	0.0000
73	0.0000	0.0000	0.0000	0.0000
74	0.0000	0.0000	0.0000	0.0000
75	0.0000	0.0000	0.0000	0.0000
76	0.0000	0.0000	0.0000	0.0000
77	0.0000	0.0000	0.0000	0.0000
78	0.0000	0.0000	0.0000	0.0000
79	0.0000	0.0000	0.0000	0.0000
80	0.0000	0.0000	0.0000	0.0000
81	0.0000	0.0000	0.0000	0.0000
82	0.0000	0.0000	0.0000	0.0000
83	0.0000	0.0000	0.0000	0.0000
84	0.0000	0.0000	0.0000	0.0000
85	0.0000	0.0000	0.0000	0.0000
86	0.0000	0.0000	0.0000	0.0000
87	0.0000	0.0000	0.0000	0.0000
88	0.0000	0.0000	0.0000	0.0000
89	0.0000	0.0000	0.0000	0.0000
90	0.0000	0.0000	0.0000	0.0000
91	0.0000	0.0000	0.0000	0.0000
92	0.0000	0.0000	0.0000	0.0000
93	0.0000	0.0000	0.0000	0.0000
94	0.0000	0.0000	0.0000	0.0000
95	0.0000	0.0000	0.0000	0.0000
96	0.0000	0.0000	0.0000	0.0000
97	0.0000	0.0000	0.0000	0.0000
98	0.0000	0.0000	0.0000	0.0000
99	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	1346327.8169	56728149.6336	0.0000	7330423.7965
1	5012619.6646	56728149.6336	0.0000	14312151.4785
2	10621142.9300	56728149.6336	0.0000	20117880.6850
3	15299025.6684	59059176.9238	0.0000	22674118.1588
4	27866775.8381	59059176.9238	0.0000	24423993.4428
5	36150821.4109	59059176.9238	0.0000	24984598.4362
6	50335082.5328	59059176.9238	0.0000	16853245.6584
7	52975765.2182	59059176.9238	0.0000	15716361.7250
8	55396451.4678	59059176.9238	0.0000	12760524.8618
9	54268638.1843	59059176.9238	0.0000	15326691.1624
10	57654377.0337	59059176.9238	0.0000	8392787.4726
11	55443287.8841	59059176.9238	0.0000	14018902.5644
12	53038013.5341	59059176.9238	0.0000	17716443.9547
13	56989684.0383	59059176.9238	0.0000	10260603.4504
14	54667369.5650	59059176.9238	0.0000	15120054.8007
15	54054262.1797	59059176.9238	0.0000	16181466.4054
16	57877993.3853	59059176.9238	0.0000	8268284.7693
17	55415370.0143	59059176.9238	0.0000	14035917.7253
18	55965809.7898	59059176.9238	0.0000	12915178.9553
19	55608670.7896	59059176.9238	0.0000	13224701.9258
