=== Cenário B ===
gen	avg	max	min	std
175	1724903.9288	2094931.8472	0.0030	782832.6310
176	1771294.1844	2094931.8472	0.0081	740799.6271
177	1766494.8311	2094931.8472	0.0027	750469.8616
178	1830493.1428	2094931.8472	2.0274	683053.6138
179	1834060.8167	2094931.8472	0.0013	679811.2952
180	1827479.3082	2096997.8406	0.6264	682483.8275
181	1803414.4314	2132383.4536	0.3485	712847.7569
182	1761371.7127	2132383.4536	0.0330	757734.3044
183	1773723.8839	2132383.4536	0.0035	747318.1312
184	1746917.6665	2132383.4536	0.5162	770242.4897
185	1765915.9499	2132383.4536	1.2435	759252.5220
186	1824618.2654	2132383.4536	0.0399	709498.7787
187	1766432.0343	2132383.4536	0.0000	781279.7845
188	1797859.5510	2132383.4536	0.0687	757585.7533
189	1782850.0439	2132383.4536	0.0147	779799.7559
190	1793232.4256	2132383.4536	0.0002	766301.0269
191	1802189.7925	2132383.4536	0.0191	758328.1989
192	1813279.3222	2132383.4536	0.0137	744816.3618
193	1820690.3147	2132383.4536	0.0016	743263.6920
194	1811657.2145	2132383.4536	0.2302	753972.1423
195	1809428.0466	2145555.7099	1.7837	753489.6281
196	1796967.2618	2145555.7099	0.0039	769404.5216
197	1769364.7096	2145555.7099	0.0518	791072.2969
198	1837041.8878	2145555.7099	0.4075	728880.6519
199	1841489.5567	2145555.7099	3.4282	714446.0270
200	1795256.6475	2145555.7099	0.0433	775925.8289
201	1840825.1795	2161642.8281	0.0924	730532.8395
202	1854977.8628	2161642.8281	0.4852	728340.5106
203	1793672.0283	2161642.8281	5.6270	782040.2740
204	1824593.1155	2161642.8281	0.3277	756598.1280
205	1844173.6639	2161642.8281	0.2569	740112.0645
206	1839100.7506	2161642.8281	0.0006	753304.4614
207	1780877.0069	2161642.8281	0.0599	803402.7740
208	1857434.9728	2161642.8281	0.0289	738865.5633
209	1791289.2593	2161642.8281	0.0060	800777.2865
210	1810496.9823	2161642.8281	0.2104	786527.7540
211	1753789.3662	2161642.8281	0.0042	834385.9734
212	1813158.3368	2161642.8281	0.1147	780637.6500
213	1856356.2232	2161642.8281	0.0005	738703.2038
214	1806262.1993	2161642.8281	0.6844	787833.5168
215	1870546.6835	2161642.8281	0.1067	730116.4248
216	1781557.2659	2161642.8281	0.0038	808650.3837
217	1863649.7361	2161642.8281	0.0006	733934.4122
218	1875085.5966	2161642.8281	0.0009	726598.6599
219	1785827.1988	2161642.8281	0.0033	805894.8294
220	1813023.7121	2161642.8281	0.0153	779709.9656
221	1937637.6795	2161642.8281	0.0759	647271.9638
222	1870405.2016	2161642.8281	0.0506	723668.2275
223	1774731.3928	2161642.8281	0.0005	809988.0280
224	1860182.1200	2161642.8281	0.0258	732880.1718
225	1866420.9266	2161642.8281	0.0093	729191.9352
226	1840766.2513	2161642.8281	0.3765	748106.6254
227	1842226.8975	2161642.8281	0.0020	749288.5641
228	1863139.3152	2161642.8281	0.0502	731985.2780
229	1800837.9998	2161642.8281	0.0011	793714.1197
230	1876041.0736	2161642.8281	0.0049	726326.7084
231	1826479.9815	2161642.8281	0.1515	766674.7167
232	1829151.1131	2161642.8281	0.0080	772683.5753
233	1846707.6303	2161642.8281	0.0118	751779.7946
234	1852930.7385	2161642.8281	0.0269	745427.6921
235	1859749.9854	2161642.8281	0.0912	741386.4580
236	1858752.9384	2161642.8281	0.0032	733386.6623
237	1803572.5842	2161642.8281	0.0465	782610.9800
238	1779314.0852	2161642.8281	0.0711	808247.3583
239	1860108.3662	2161642.8281	0.0211	728399.5965
240	1791732.0883	2161642.8281	0.0184	800978.4360
241	1784063.2940	2161642.8281	0.0051	808117.3740
242	1795972.8492	2161642.8281	0.0010	800178.4286
243	1829223.6918	2161642.8281	0.0896	765860.5951
244	1863560.9889	2161642.8281	0.0154	733587.4514
245	1848940.5881	2161642.8281	0.0055	747901.8419
246	1803706.9318	2161642.8281	0.0009	788083.3604
247	1867646.5926	2161642.8281	0.3961	726956.8910
248	1902455.6874	2161642.8281	0.0007	682803.2863
249	1734570.4655	2161642.8281	0.0007	840762.2073
250	1911640.8702	2161642.8281	0.0020	675671.1129
251	1811850.3898	2161642.8281	0.0358	788071.9138
252	1878038.4346	2161642.8281	0.0261	716872.0947
253	1901641.1117	2161642.8281	0.2141	684891.1139
254	1849237.2867	2161642.8281	0.0653	746552.4738
255	1885294.7656	2161642.8281	0.1230	708585.6281
256	1784301.3198	2161642.8281	0.0015	803941.8659
257	1850203.3118	2161642.8281	0.0404	750134.2854
258	1864132.2282	2161642.8281	0.0137	726341.5516
259	1773720.6176	2161642.8281	0.0462	815769.0146
260	1884928.2266	2161642.8281	0.0183	716047.7666
261	1812806.5609	2161642.8281	0.0183	781864.1371
262	1811645.6908	2161642.8281	0.0602	773427.3214
263	1852676.0868	2161642.8281	0.1263	738149.3316
264	1891159.6403	2161642.8281	0.0019	703173.9618
265	1848394.2712	2161642.8281	0.0267	742687.0593
266	1868257.1164	2161642.8281	0.0112	730565.2750
267	1828701.0072	2161642.8281	0.0692	766513.6962
268	1845615.9546	2161642.8281	0.2532	749838.5720
269	1825496.0664	2161642.8281	0.0000	773574.3963
270	1867758.8137	2161642.8281	0.1722	724834.1242
271	1865014.7166	2161642.8281	0.0033	729266.7942
272	1873862.1360	2161642.8281	0.2169	716975.5828
273	1862412.7996	2161642.8281	0.0579	727261.9342
274	1847091.4059	2161642.8281	0.0080	748678.8388
275	1848113.8284	2161642.8281	0.0305	742357.4311
276	1840177.8584	2161642.8281	5.7103	750757.1460
277	1860612.2364	2161642.8281	0.0728	739106.6283
278	1832196.6738	2161642.8281	0.0629	760727.7728
279	1869863.6102	2161642.8281	2.0830	726750.4856
280	1792252.1695	2161642.8281	0.0002	799008.8596
281	1919260.7776	2161642.8281	0.0012	673411.8222
282	1773875.2455	2161642.8281	0.0057	821945.7535
283	1793119.2737	2161642.8281	0.0001	801933.3410
284	1787849.9765	2161642.8281	0.0032	800956.0254
285	1814922.8823	2161642.8281	0.0047	780039.8351
286	1810568.3603	2161642.8281	0.0016	786038.4421
287	1805926.7647	2161642.8281	0.0602	786709.6282
288	1867115.2534	2161642.8281	0.4111	731842.1857
289	1890920.0470	2161642.8281	0.0032	694763.9808
290	1875428.7511	2161642.8281	0.4634	719599.9756
291	1830983.4253	2161642.8281	0.1367	766296.7977
292	1805519.7977	2161642.8281	0.0005	790716.2700
293	1795813.9720	2161642.8281	0.0025	797024.3916
294	1826426.1393	2161642.8281	0.2483	770440.0042
295	1843205.6009	2161642.8281	0.0490	759117.8101
296	1815295.3354	2161642.8281	0.0001	780983.4975
297	1825612.5156	2161642.8281	0.0627	766356.1790
298	1881805.4023	2161642.8281	0.6711	709780.2885
299	1770645.2832	2161642.8281	0.0430	815692.7058
300	1826702.2835	2161642.8281	0.0706	767874.7060
301	1806351.2989	2161642.8281	0.0786	783607.4373
302	1824823.8377	2161642.8281	0.0175	772498.5541
303	1759368.0732	2161642.8281	0.0004	827993.0513
304	1768069.7539	2161642.8281	0.0002	821648.9823
305	1841279.0252	2161642.8281	0.0001	750261.8805
306	1788423.9065	2161642.8281	0.0078	798550.6906
307	1839404.8118	2161642.8281	0.1710	757227.8656
308	1808221.5591	2161642.8281	0.0001	783710.5275
309	1847897.9496	2161642.8281	0.1192	742910.2913
310	1896634.1591	2161642.8281	0.0004	700806.3725
311	1842095.1216	2161642.8281	0.0661	753971.0219
312	1801655.2701	2161642.8281	0.0022	789455.1324
313	1800240.5388	2161642.8281	0.0007	789511.3533
314	1836723.5879	2161642.8281	0.1344	754460.1765
315	1825913.6279	2161642.8281	0.0038	770856.4296
316	1811074.3249	2161642.8281	0.0011	783591.4793
317	1760684.3298	2161642.8281	0.0013	821275.6612
318	1837118.6163	2161642.8281	0.0621	758729.1884
319	1859192.5535	2161642.8281	0.0269	740852.8567
320	1846814.4224	2161642.8281	0.2618	749267.6006
321	1831065.0738	2161642.8281	0.0132	764882.9144
322	1816034.2313	2161642.8281	0.0008	784571.6177
323	1800695.3991	2161642.8281	0.0099	792940.1692
324	1811653.3241	2161642.8281	0.0071	782767.2300
325	1819992.5345	2161642.8281	0.0008	773311.8333
326	1814364.7041	2161642.8281	0.0024	782548.6556
327	1865049.0227	2161642.8281	0.2091	727800.9799
328	1839383.6512	2161642.8281	0.1147	761813.8082
329	1851160.6657	2161642.8281	0.0083	741368.4052
330	1813382.8018	2161642.8281	0.0162	779436.8131
331	1856343.6099	2161642.8281	0.0078	734534.3984
332	1904477.1092	2161642.8281	0.0016	684681.1224
333	1856248.0124	2161642.8281	0.0232	743082.5970
334	1851903.1405	2161642.8281	0.0003	741927.7615
335	1789867.0290	2161642.8281	3.0232	798342.1782
336	1839304.4834	2161642.8281	0.0022	748965.2813
337	1808632.4378	2161642.8281	1.7360	781621.4107
338	1877562.0197	2161642.8281	0.0012	712365.5991
339	1889848.5158	2161642.8281	0.0041	701193.1699
340	1865667.9952	2161642.8281	0.0966	732025.8284
341	1886695.4170	2161642.8281	0.0226	706279.8309
342	1806207.6017	2161642.8281	0.1984	788387.4364
343	1840322.4089	2161642.8281	0.1271	758599.6787
344	1878733.8299	2161642.8281	0.0068	718839.0761
345	1919319.4193	2161642.8281	0.0045	667905.5787
346	1813217.5420	2161642.8281	0.0518	781027.1625
347	1772306.9591	2161642.8281	0.0031	812788.7820
348	1830519.1307	2161642.8281	0.0032	764319.3151
349	1896184.4279	2161642.8281	0.0008	699299.0683
350	1877626.3761	2161642.8281	0.7299	717792.0160
351	1812145.6918	2161642.8281	0.0060	782473.6846
352	1898410.8946	2161642.8281	0.0018	696569.6302
353	1886136.8422	2161642.8281	0.0296	707782.6226
354	1854582.2645	2161642.8281	0.0243	747392.0419
355	1838889.3663	2161642.8281	0.2377	761618.7016
356	1820520.1626	2161642.8281	0.0490	776214.0952
357	1824347.2097	2161642.8281	0.0079	774296.9590
358	1830033.5874	2161642.8281	0.0057	768812.3476
359	1812563.7942	2161642.8281	0.0141	786394.4669
360	1913422.1394	2161642.8281	0.0268	679740.6376
361	1887202.7489	2161642.8281	0.3931	711703.4427
362	1889839.7762	2161642.8281	0.1074	700600.3029
363	1896595.9963	2161642.8281	0.2341	694090.8022
364	1809259.5581	2161642.8281	0.4143	787541.2211
365	1792023.8457	2163198.5508	0.0018	802058.3063
366	1815102.0435	2163198.5508	0.0043	772865.4458
367	1886182.9605	2163198.5508	0.5039	707886.6617
368	1845903.8466	2163198.5508	0.0021	749190.3389
369	1792897.7338	2163198.5508	0.0047	800365.6151
370	1793182.0239	2163198.5508	0.0033	803964.8294
371	1840614.4655	2163198.5508	0.0005	761357.5051
372	1846603.8024	2163198.5508	0.1387	751940.2623
373	1823390.0159	2163198.5508	0.0077	779905.9314
374	1865656.7620	2163198.5508	0.1182	733546.0441
375	1809885.7116	2163198.5508	0.0019	780950.6489
376	1832952.9959	2163198.5508	0.0001	767869.1314
377	1808793.8135	2163198.5508	0.0176	789073.7998
378	1768628.6162	2163198.5508	0.1118	827114.4835
379	1852199.3933	2163198.5508	0.0089	745601.3481
380	1827547.2606	2163198.5508	0.0254	768084.1534
381	1851440.4024	2163198.5508	0.1952	747292.6350
382	1861154.1842	2163198.5508	0.0867	736144.1032
383	1786515.1388	2163198.5508	0.0423	801499.4878
384	1892836.6430	2163198.5508	1.1288	703273.2734
385	1864811.8527	2163198.5508	0.1809	735164.0114
386	1724757.3108	2163198.5508	0.0011	850953.2027
387	1724807.8286	2163198.5508	0.0049	851141.3939
388	1810357.3312	2163198.5508	0.0024	784853.7607
389	1931729.2800	2163198.5508	0.8668	658520.1852
390	1776631.3801	2163198.5508	0.0005	812107.6524
391	1840721.3535	2163198.5508	0.0016	756823.1840
392	1858639.4836	2163198.5508	1.1984	740605.1168
393	1856604.1501	2163448.6460	1.6230	732136.9228
394	1864175.8505	2163448.6460	0.1397	734949.4610
395	1858688.7105	2163448.6460	0.0013	734134.4281
396	1777767.2037	2163448.6460	0.0057	810704.5844
397	1867293.8877	2163448.6460	0.0446	723074.0929
398	1807497.0273	2163448.6460	0.2179	783528.4764
399	1777222.3118	2163448.6460	0.0036	815681.4589
