=== Cenário B ===
gen	avg	max	min	std
227	6779754.8555	8072682.6591	0.0000	2933406.8781
228	6799473.5771	8072682.6591	0.0000	2908683.0540
229	7013964.4706	8091218.6862	0.0000	2683763.3755
230	6719143.5647	8091218.6862	0.0000	2982601.6361
231	7039869.3227	8091218.6862	0.0000	2667624.4601
232	6689377.3989	8091218.6862	0.0000	2995984.7155
233	6600776.7112	8091218.6862	0.0000	3099683.1576
234	6974132.4918	8091218.6862	0.0000	2696485.0192
235	6673593.1303	8091218.6862	0.0000	3011358.3103
236	6995708.6330	8127072.2377	0.0000	2729120.9281
237	6953158.2266	8127072.2377	0.0000	2759307.1421
238	6564948.9751	8127072.2377	0.0000	3126281.1503
239	6854008.3168	8127072.2377	0.0000	2882452.5503
240	7046746.7640	8127072.2377	0.0000	2692328.4748
241	6765272.3156	8127072.2377	0.0000	2987415.9127
242	6845128.9850	8127072.2377	0.0000	2918896.5356
243	6931628.8236	8127072.2377	0.0000	2855915.8947
244	6944548.8266	8127072.2377	0.0000	2824296.6234
245	7065573.2139	8127072.2377	0.0000	2698059.1631
246	6823400.8323	8127072.2377	0.0000	2940609.8527
247	6831204.9959	8127072.2377	0.0000	2908245.2175
248	6895285.7986	8127072.2377	0.0000	2867531.3509
249	6749557.2017	8127072.2377	0.0000	3017479.6907
250	6777440.3534	8156720.0344	0.0000	2982957.8667
251	6888335.7396	8156720.0344	0.0000	2879479.4103
252	7068097.9889	8156720.0344	0.0000	2683662.8650
253	6989008.7247	8156720.0344	0.0000	2796860.0177
254	6682209.0017	8156720.0344	0.0000	3071935.9104
255	6899815.0803	8156720.0344	0.0000	2908451.6702
256	6763730.2160	8156720.0344	0.0000	3034629.1413
257	6944596.7673	8156720.0344	0.0000	2868774.1074
258	6766628.1673	8156720.0344	0.0000	3022743.6351
259	7061832.6721	8156720.0344	0.0000	2742969.7575
260	7065914.0545	8156720.0344	0.0000	2724828.8308
261	6818771.2068	8156720.0344	0.0000	2991936.1736
262	6936557.0421	8156720.0344	0.0000	2875495.0063
263	6873839.4345	8156720.0344	0.0000	2921858.7136
264	7045926.5127	8156720.0344	0.0000	2755997.4837
265	6745133.9061	8156720.0344	0.0000	3042454.1744
266	6822410.1108	8156720.0344	0.0000	2988080.1472
267	6950434.4316	8156720.0344	0.0000	2873889.7065
268	7206819.0438	8156720.0344	0.0000	2573603.3725
269	6761082.9518	8156720.0344	0.0000	3023362.9186
270	6874197.1876	8156720.0344	0.0000	2923397.2132
271	6964313.1899	8156720.0344	0.0000	2848881.4244
272	6558560.2124	8156720.0344	0.0000	3201632.1833
273	6911588.1922	8156720.0344	0.0000	2879616.0111
274	7027252.8733	8156720.0344	0.0000	2793945.6684
275	6549653.4565	8156720.0344	0.0000	3208190.7474
276	6710753.0029	8156720.0344	0.0000	3084082.7545
277	6585433.8159	8156720.0344	0.0000	3188734.4684
278	7004279.3450	8156720.0344	0.0000	2818649.7986
279	6965760.8512	8156720.0344	0.0000	2846542.9488
280	6914533.9731	8156720.0344	0.0000	2902608.0085
281	6803811.3845	8156720.0344	0.0000	2969339.9871
282	6953400.9794	8156720.0344	0.0000	2838561.6612
283	6509764.0346	8156720.0344	0.0000	3223507.0256
284	7021522.3464	8156720.0344	0.0000	2766921.3285
285	6920912.3395	8156720.0344	0.0000	2889130.1797
286	6744270.2176	8156720.0344	0.0000	3067583.3886
287	6940899.9777	8156720.0344	0.0000	2874852.6488
288	6764130.7474	8156720.0344	0.0000	3031798.9192
289	6674891.3546	8156720.0344	0.0000	3100146.8643
290	6847273.1549	8156720.0344	0.0000	2968985.8922
291	7050207.8074	8156720.0344	0.0000	2742100.1886
292	6953388.3125	8156720.0344	0.0000	2839470.5119
293	6923532.3930	8156720.0344	0.0000	2876976.2361
294	6988262.3569	8156720.0344	0.0000	2840342.2197
295	7083786.8218	8169564.3427	0.0000	2731536.1437
296	6950397.6930	8169564.3427	0.0000	2852577.1046
297	6550910.4538	8169564.3427	0.0000	3212083.5914
298	6757451.8486	8169564.3427	0.0000	3037710.1898
299	6770229.9763	8169564.3427	0.0000	3033435.9770
300	6994685.5325	8180534.5362	0.0000	2825866.3945
301	6904071.7538	8180534.5362	0.0000	2926397.1734
302	6868566.5165	8180534.5362	0.0000	2953150.9754
303	6854089.6413	8180534.5362	0.0000	2950076.3557
304	6952126.1708	8180534.5362	0.0000	2877587.8894
305	6803933.0284	8180534.5362	0.0000	3004993.2930
306	6836673.0436	8180534.5362	0.0000	3004315.8917
307	6788655.7551	8180534.5362	0.0000	3038708.9309
308	6814445.6366	8180534.5362	0.0000	2993125.5672
309	7109936.9720	8180534.5362	0.0000	2714756.5098
310	7031507.5348	8180534.5362	0.0000	2821686.8921
311	6904081.2191	8180534.5362	0.0000	2931681.3845
312	6648981.9715	8180534.5362	0.0000	3149484.8482
313	7008769.8756	8180534.5362	0.0000	2831967.5777
314	6845684.6383	8180534.5362	0.0000	2998530.5679
315	7199928.7768	8180534.5362	0.0000	2610059.3373
316	7011847.6588	8180534.5362	0.0000	2805791.5053
317	6956013.5901	8180534.5362	0.0000	2896911.9892
318	6823982.9526	8180534.5362	0.0000	3015641.3523
319	7046089.3730	8180534.5362	0.0000	2798622.7795
320	6898965.7196	8180534.5362	0.0000	2941967.5753
